step,active_trains,avg_speed,congestion_index,overtake_events,junction_conflicts,dynamic_switches
1113,4,32.75,0.25568181818181823,0,0,0
1114,4,33.0,0.25,0,0,0
1115,4,33.25,0.24431818181818177,0,0,0
1116,4,33.5,0.23863636363636365,0,0,0
1117,4,33.75,0.23295454545454541,0,0,0
1118,4,34.0,0.2272727272727273,0,0,0
1119,4,34.0,0.2272727272727273,0,0,0
1120,4,34.0,0.2272727272727273,0,0,0
1121,4,34.0,0.2272727272727273,0,0,0
1122,4,34.0,0.2272727272727273,0,0,0
1123,4,34.0,0.2272727272727273,0,0,0
1124,4,34.0,0.2272727272727273,0,0,0
1125,4,34.0,0.2272727272727273,0,0,0
1126,4,34.0,0.2272727272727273,0,0,0
1127,4,34.0,0.2272727272727273,0,0,0
1128,4,34.0,0.2272727272727273,0,0,0
1129,4,34.0,0.2272727272727273,0,0,0
1130,4,34.0,0.2272727272727273,0,0,0
1131,4,34.0,0.2272727272727273,0,0,0
1132,4,34.0,0.2272727272727273,0,0,0
1133,4,34.0,0.2272727272727273,0,0,0
1134,4,34.0,0.2272727272727273,0,0,0
1135,4,34.0,0.2272727272727273,0,0,0
1136,4,34.0,0.2272727272727273,0,0,0
1137,4,34.0,0.2272727272727273,0,0,0
1138,4,34.0,0.2272727272727273,0,0,0
1139,4,34.0,0.2272727272727273,0,0,0
1140,4,34.0,0.2272727272727273,0,0,0
1141,4,34.0,0.2272727272727273,0,0,0
1142,4,34.0,0.2272727272727273,0,0,0
1143,4,34.0,0.2272727272727273,0,0,0
1144,4,34.0,0.2272727272727273,0,0,0
1145,4,34.0,0.2272727272727273,0,0,0
1146,4,34.0,0.2272727272727273,0,0,0
1147,4,34.0,0.2272727272727273,0,0,0
1148,4,34.0,0.2272727272727273,0,0,0
1149,4,34.0,0.2272727272727273,0,0,0
1150,4,34.0,0.2272727272727273,0,0,0
1151,4,34.0,0.2272727272727273,0,0,0
1152,4,34.0,0.2272727272727273,0,0,0
1153,4,34.0,0.2272727272727273,0,0,0
1154,4,34.0,0.2272727272727273,0,0,0
1155,4,34.0,0.2272727272727273,0,0,0
1156,4,34.0,0.2272727272727273,0,0,0
1157,4,34.0,0.2272727272727273,0,0,0
1158,4,34.0,0.2272727272727273,0,0,0
1159,4,34.0,0.2272727272727273,0,0,0
1160,4,34.0,0.2272727272727273,0,0,0
1161,4,34.0,0.2272727272727273,0,0,0
1162,4,34.0,0.2272727272727273,0,0,0
1163,4,34.0,0.2272727272727273,0,0,0
1164,4,34.0,0.2272727272727273,0,0,0
1165,4,34.0,0.2272727272727273,0,0,0
1166,4,34.0,0.2272727272727273,0,0,0
1167,4,34.0,0.2272727272727273,0,0,0
1168,4,34.0,0.2272727272727273,0,0,0
1169,4,34.0,0.2272727272727273,0,0,0
1170,4,34.0,0.2272727272727273,0,0,0
1171,4,34.0,0.2272727272727273,0,0,0
1172,4,34.0,0.2272727272727273,0,0,0
1173,4,34.0,0.2272727272727273,0,0,0
1174,4,34.0,0.2272727272727273,0,0,0
1175,4,34.0,0.2272727272727273,0,0,0
1176,4,34.0,0.2272727272727273,0,0,0
1177,4,34.0,0.2272727272727273,0,0,0
1178,4,34.0,0.2272727272727273,0,0,0
1179,4,34.0,0.2272727272727273,0,0,0
1180,4,34.0,0.2272727272727273,0,0,0
1181,4,34.0,0.2272727272727273,0,0,0
1182,4,34.0,0.2272727272727273,0,0,0
1183,4,34.0,0.2272727272727273,0,0,0
1184,4,34.0,0.2272727272727273,0,0,0
1185,4,34.0,0.2272727272727273,0,0,0
1186,4,34.0,0.2272727272727273,0,0,0
1187,4,34.0,0.2272727272727273,0,0,0
1188,4,34.0,0.2272727272727273,0,0,0
1189,4,34.0,0.2272727272727273,0,0,0
1190,4,34.0,0.2272727272727273,0,0,0
1191,4,34.0,0.2272727272727273,0,0,0
1192,4,34.0,0.2272727272727273,0,0,0
1193,4,34.0,0.2272727272727273,0,0,0
1194,4,34.0,0.2272727272727273,0,0,0
1195,4,34.0,0.2272727272727273,0,0,0
1196,4,34.0,0.2272727272727273,0,0,0
1197,4,34.0,0.2272727272727273,0,0,0
1198,4,34.0,0.2272727272727273,0,0,0
1199,4,34.0,0.2272727272727273,0,0,0
1200,4,34.0,0.2272727272727273,0,0,0
1201,4,34.0,0.2272727272727273,0,0,0
1202,4,34.0,0.2272727272727273,0,0,0
1203,4,34.0,0.2272727272727273,0,0,0
1204,4,34.0,0.2272727272727273,0,0,0
1205,4,34.0,0.2272727272727273,0,0,0
1206,4,34.0,0.2272727272727273,0,0,0
1207,4,34.0,0.2272727272727273,0,0,0
1208,4,34.0,0.2272727272727273,0,0,0
1209,4,34.0,0.2272727272727273,0,0,0
1210,4,34.0,0.2272727272727273,0,0,0
1211,4,34.0,0.2272727272727273,0,0,0
1212,4,34.0,0.2272727272727273,0,0,0
1213,4,34.0,0.2272727272727273,0,0,0
1214,4,34.0,0.2272727272727273,0,0,0
1215,4,34.0,0.2272727272727273,0,0,0
1216,4,34.0,0.2272727272727273,0,0,0
1217,4,34.0,0.2272727272727273,0,0,0
1218,4,34.0,0.2272727272727273,0,0,0
1219,4,34.0,0.2272727272727273,0,0,0
1220,4,34.0,0.2272727272727273,0,0,0
1221,4,34.0,0.2272727272727273,0,0,0
1222,4,34.0,0.2272727272727273,0,0,0
1223,4,34.0,0.2272727272727273,0,0,0
1224,4,34.0,0.2272727272727273,0,0,0
1225,4,34.0,0.2272727272727273,0,0,0
1226,4,34.0,0.2272727272727273,0,0,0
1227,4,34.0,0.2272727272727273,0,0,0
1228,4,34.0,0.2272727272727273,0,0,0
1229,4,34.0,0.2272727272727273,0,0,0
1230,4,34.0,0.2272727272727273,0,0,0
1231,4,34.0,0.2272727272727273,0,0,0
1232,4,34.0,0.2272727272727273,0,0,0
1233,4,34.0,0.2272727272727273,0,0,0
1234,4,34.0,0.2272727272727273,0,0,0
1235,4,34.0,0.2272727272727273,0,0,0
1236,4,34.0,0.2272727272727273,0,0,0
1237,5,27.2,0.38181818181818183,0,0,0
1238,5,27.4,0.3772727272727273,0,0,0
1239,5,27.6,0.3727272727272727,0,0,0
1240,5,27.8,0.36818181818181817,0,0,0
1241,5,28.0,0.36363636363636365,0,0,0
1242,5,28.2,0.3590909090909091,0,0,0
1243,5,28.4,0.3545454545454546,0,0,0
1244,5,28.6,0.35,0,0,0
1245,5,28.8,0.34545454545454546,0,0,0
1246,5,28.960333333333335,0.341810606060606,0,0,0
1247,5,28.76033333333333,0.3463560606060606,0,0,0
1248,5,28.560333333333332,0.35090151515151513,0,0,0
1249,5,28.360333333333333,0.35544696969696965,0,0,0
1250,5,28.160333333333334,0.3599924242424243,0,0,0
1251,5,27.960333333333335,0.3645378787878788,0,0,0
1252,5,27.848,0.36709090909090913,0,0,0
1253,5,27.848,0.36709090909090913,0,0,0
1254,5,27.848,0.36709090909090913,0,0,0
1255,5,27.848,0.36709090909090913,0,0,0
1256,5,27.848,0.36709090909090913,0,0,0
1257,5,27.848,0.36709090909090913,0,0,0
1258,5,27.828,0.3675454545454545,0,0,0
1259,5,27.828,0.3675454545454545,0,0,0
1260,5,27.828,0.3675454545454545,0,0,0
1261,5,27.828,0.3675454545454545,0,0,0
1262,5,27.828,0.3675454545454545,0,0,0
1263,5,27.828,0.3675454545454545,0,0,0
1264,5,27.828,0.3675454545454545,0,0,0
1265,5,27.828,0.3675454545454545,0,0,0
1266,5,27.828,0.3675454545454545,0,0,0
1267,5,27.828,0.3675454545454545,0,0,0
1268,5,27.828,0.3675454545454545,0,0,0
1269,5,27.828,0.3675454545454545,0,0,0
1270,5,27.828,0.3675454545454545,0,0,0
1271,5,27.828,0.3675454545454545,0,0,0
1272,5,27.828,0.3675454545454545,0,0,0
1273,5,27.828,0.3675454545454545,0,0,0
1274,5,27.828,0.3675454545454545,0,0,0
1275,5,27.828,0.3675454545454545,0,0,0
1276,5,27.828,0.3675454545454545,0,0,0
1277,5,27.828,0.3675454545454545,0,0,0
1278,5,27.828,0.3675454545454545,0,0,0
1279,5,27.828,0.3675454545454545,0,0,0
1280,5,27.828,0.3675454545454545,0,0,0
1281,5,27.828,0.3675454545454545,0,0,0
1282,5,27.828,0.3675454545454545,0,0,0
1283,5,27.828,0.3675454545454545,0,0,0
1284,5,27.828,0.3675454545454545,0,0,0
1285,5,27.828,0.3675454545454545,0,0,0
1286,5,27.828,0.3675454545454545,0,0,0
1287,5,27.828,0.3675454545454545,0,0,0
1288,5,27.828,0.3675454545454545,0,0,0
1289,5,27.828,0.3675454545454545,0,0,0
1290,5,27.828,0.3675454545454545,0,0,0
1291,5,27.828,0.3675454545454545,0,0,0
1292,5,27.828,0.3675454545454545,0,0,0
1293,5,27.828,0.3675454545454545,0,0,0
1294,5,27.828,0.3675454545454545,0,0,0
1295,5,27.828,0.3675454545454545,0,0,0
1296,5,27.828,0.3675454545454545,0,0,0
1297,5,27.828,0.3675454545454545,0,0,0
1298,5,27.828,0.3675454545454545,0,0,0
1299,5,27.828,0.3675454545454545,0,0,0
1300,5,27.828,0.3675454545454545,0,0,0
1301,5,27.828,0.3675454545454545,0,0,0
1302,5,27.828,0.3675454545454545,0,0,0
1303,5,27.828,0.3675454545454545,0,0,0
1304,5,27.828,0.3675454545454545,0,0,0
1305,5,27.828,0.3675454545454545,0,0,0
1306,5,27.828,0.3675454545454545,0,0,0
1307,5,27.828,0.3675454545454545,0,0,0
1308,5,27.828,0.3675454545454545,0,0,0
1309,5,27.828,0.3675454545454545,0,0,0
1310,5,27.828,0.3675454545454545,0,0,0
1311,5,27.828,0.3675454545454545,0,0,0
1312,5,27.828,0.3675454545454545,0,0,0
1313,5,27.828,0.3675454545454545,0,0,0
1314,5,27.828,0.3675454545454545,0,0,0
1315,5,27.828,0.3675454545454545,0,0,0
1316,5,27.828,0.3675454545454545,0,0,0
1317,5,27.828,0.3675454545454545,0,0,0
1318,5,27.828,0.3675454545454545,0,0,0
1319,5,27.828,0.3675454545454545,0,0,0
1320,5,27.828,0.3675454545454545,0,0,0
1321,5,27.828,0.3675454545454545,0,0,0
1322,5,27.828,0.3675454545454545,0,0,0
1323,5,27.828,0.3675454545454545,0,0,0
1324,5,27.828,0.3675454545454545,0,0,0
1325,5,27.828,0.3675454545454545,0,0,0
1326,5,27.828,0.3675454545454545,0,0,0
1327,5,27.828,0.3675454545454545,0,0,0
1328,5,27.828,0.3675454545454545,0,0,0
1329,5,27.828,0.3675454545454545,0,0,0
1330,5,28.028,0.363,0,0,0
1331,5,28.228,0.35845454545454547,0,0,0
1332,5,28.428,0.35390909090909084,0,0,0
1333,5,28.628,0.3493636363636363,0,0,0
1334,5,28.828,0.3448181818181818,0,0,0
1335,5,29.028,0.3402727272727273,0,0,0
1336,5,29.228,0.33572727272727265,0,0,0
1337,5,29.428,0.33118181818181813,0,0,0
1338,5,29.628,0.3266363636363636,0,1,0
1339,5,29.628,0.3266363636363636,0,1,0
1340,5,29.628,0.3266363636363636,0,0,0
1341,5,30.028,0.3175454545454546,0,0,0
1342,5,30.428,0.3084545454545454,0,0,0
1343,5,30.628,0.3039090909090909,0,0,0
1344,5,30.828,0.2993636363636364,0,0,0
1345,5,31.028,0.29481818181818187,0,0,0
1346,5,31.228,0.29027272727272724,0,0,0
1347,5,31.428,0.2857272727272727,0,0,0
1348,5,31.628,0.2811818181818182,0,0,0
1349,5,31.828,0.2766363636363637,0,0,0
1350,5,32.028,0.27209090909090916,0,0,0
1351,5,32.228,0.26754545454545453,0,0,0
1352,5,32.428,0.263,0,0,0
1353,5,32.628,0.2584545454545455,0,0,0
1354,5,32.8,0.25454545454545463,0,0,0
1355,5,32.8,0.25454545454545463,0,0,0
1356,5,32.8,0.25454545454545463,0,0,0
1357,5,32.8,0.25454545454545463,0,0,0
1358,5,32.8,0.25454545454545463,0,0,0
1359,5,32.8,0.25454545454545463,0,0,0
1360,5,32.8,0.25454545454545463,0,0,0
1361,5,32.8,0.25454545454545463,0,0,0
1362,5,32.8,0.25454545454545463,0,0,0
1363,5,32.8,0.25454545454545463,0,0,0
1364,5,32.8,0.25454545454545463,0,0,0
1365,5,32.8,0.25454545454545463,0,0,0
1366,5,32.8,0.25454545454545463,0,0,0
1367,5,32.8,0.25454545454545463,0,0,0
1368,5,32.8,0.25454545454545463,0,0,0
1369,5,32.8,0.25454545454545463,0,0,0
1370,5,32.8,0.25454545454545463,0,0,0
1371,5,32.8,0.25454545454545463,0,0,0
1372,5,32.8,0.25454545454545463,0,0,0
1373,5,32.8,0.25454545454545463,0,0,0
1374,5,32.8,0.25454545454545463,0,0,0
1375,5,32.8,0.25454545454545463,0,0,0
1376,5,32.8,0.25454545454545463,0,0,0
1377,5,32.8,0.25454545454545463,0,0,0
1378,5,32.8,0.25454545454545463,0,0,0
1379,5,32.8,0.25454545454545463,0,0,0
1380,5,32.8,0.25454545454545463,0,0,0
1381,5,32.8,0.25454545454545463,0,0,0
1382,5,32.8,0.25454545454545463,0,0,0
1383,5,32.8,0.25454545454545463,0,0,0
1384,5,32.8,0.25454545454545463,0,0,0
1385,5,32.8,0.25454545454545463,0,0,0
1386,5,32.8,0.25454545454545463,0,0,0
1387,5,32.8,0.25454545454545463,0,0,0
1388,5,32.8,0.25454545454545463,0,0,0
1389,5,32.8,0.25454545454545463,0,0,0
1390,5,32.8,0.25454545454545463,0,0,0
1391,5,32.8,0.25454545454545463,0,0,0
1392,5,32.8,0.25454545454545463,0,0,0
1393,5,32.8,0.25454545454545463,0,0,0
1394,5,32.8,0.25454545454545463,0,0,0
1395,5,32.8,0.25454545454545463,0,0,0
1396,5,32.8,0.25454545454545463,0,0,0
1397,5,32.8,0.25454545454545463,0,0,0
1398,5,32.8,0.25454545454545463,0,0,0
1399,5,32.8,0.25454545454545463,0,0,0
1400,5,32.8,0.25454545454545463,0,0,0
1401,5,32.8,0.25454545454545463,0,0,0
1402,5,32.8,0.25454545454545463,0,0,0
1403,5,32.8,0.25454545454545463,0,0,0
1404,5,32.8,0.25454545454545463,0,0,0
1405,5,32.8,0.25454545454545463,0,0,0
1406,5,32.8,0.25454545454545463,0,0,0
1407,5,32.8,0.25454545454545463,0,0,0
1408,5,32.8,0.25454545454545463,0,0,0
1409,5,32.8,0.25454545454545463,0,0,0
1410,5,32.8,0.25454545454545463,0,0,0
1411,5,32.8,0.25454545454545463,0,0,0
1412,5,32.8,0.25454545454545463,0,0,0
1413,5,32.8,0.25454545454545463,0,0,0
1414,5,32.8,0.25454545454545463,0,0,0
1415,5,32.8,0.25454545454545463,0,0,0
1416,5,32.8,0.25454545454545463,0,0,0
1417,5,32.8,0.25454545454545463,0,0,0
1418,5,32.8,0.25454545454545463,0,0,0
1419,5,32.8,0.25454545454545463,0,0,0
1420,5,32.8,0.25454545454545463,0,0,0
1421,5,32.8,0.25454545454545463,0,0,0
1422,5,32.8,0.25454545454545463,0,0,0
1423,5,32.8,0.25454545454545463,0,0,0
1424,5,32.8,0.25454545454545463,0,0,0
1425,5,32.8,0.25454545454545463,0,0,0
1426,5,32.8,0.25454545454545463,0,0,0
1427,5,32.8,0.25454545454545463,0,0,0
1428,5,32.8,0.25454545454545463,0,0,0
1429,5,32.8,0.25454545454545463,0,0,0
1430,5,32.8,0.25454545454545463,0,0,0
1431,5,32.8,0.25454545454545463,0,0,0
1432,5,32.8,0.25454545454545463,0,0,0
1433,5,32.8,0.25454545454545463,0,0,0
1434,5,32.8,0.25454545454545463,0,0,0
1435,5,32.8,0.25454545454545463,0,0,0
1436,5,32.8,0.25454545454545463,0,0,0
1437,5,32.8,0.25454545454545463,0,0,0
1438,5,32.8,0.25454545454545463,0,0,0
1439,5,32.8,0.25454545454545463,0,0,0
1440,5,32.8,0.25454545454545463,0,0,0
1441,5,32.8,0.25454545454545463,0,0,0
1442,5,32.8,0.25454545454545463,0,0,0
1443,5,32.8,0.25454545454545463,0,0,0
1444,5,32.8,0.25454545454545463,0,0,0
1445,5,32.8,0.25454545454545463,0,0,0
1446,5,32.8,0.25454545454545463,0,0,0
1447,5,32.8,0.25454545454545463,0,0,0
1448,5,32.8,0.25454545454545463,0,0,0
1449,5,32.8,0.25454545454545463,0,0,0
1450,5,32.8,0.25454545454545463,0,0,0
1451,5,32.8,0.25454545454545463,0,0,0
1452,5,32.8,0.25454545454545463,0,0,0
1453,5,32.8,0.25454545454545463,0,0,0
1454,5,32.8,0.25454545454545463,0,0,0
1455,4,34.0,0.2272727272727273,0,0,0
1456,4,34.0,0.2272727272727273,0,0,0
1457,4,34.0,0.2272727272727273,0,0,0
1458,4,34.0,0.2272727272727273,0,0,0
1459,4,34.0,0.2272727272727273,0,0,0
1460,4,34.0,0.2272727272727273,0,0,0
1461,4,34.0,0.2272727272727273,0,0,0
1462,4,34.0,0.2272727272727273,0,0,0
1463,4,34.0,0.2272727272727273,0,0,0
1464,4,34.0,0.2272727272727273,0,0,0
1465,4,34.0,0.2272727272727273,0,0,0
1466,4,34.0,0.2272727272727273,0,0,0
1467,4,34.0,0.2272727272727273,0,0,0
1468,4,34.0,0.2272727272727273,0,0,0
1469,4,34.0,0.2272727272727273,0,0,0
1470,4,34.0,0.2272727272727273,0,0,0
1471,4,34.0,0.2272727272727273,0,0,0
1472,4,34.0,0.2272727272727273,0,0,0
1473,4,34.0,0.2272727272727273,0,0,0
1474,4,34.0,0.2272727272727273,0,0,0
1475,4,34.0,0.2272727272727273,0,0,0
1476,4,34.0,0.2272727272727273,0,0,0
1477,4,34.0,0.2272727272727273,0,0,0
1478,4,34.0,0.2272727272727273,0,0,0
1479,4,34.0,0.2272727272727273,0,0,0
1480,4,34.0,0.2272727272727273,0,0,0
1481,4,34.0,0.2272727272727273,0,0,0
1482,4,34.0,0.2272727272727273,0,0,0
1483,4,34.0,0.2272727272727273,0,0,0
1484,4,34.0,0.2272727272727273,0,0,0
1485,4,34.0,0.2272727272727273,0,0,0
1486,4,34.0,0.2272727272727273,0,0,0
1487,4,34.0,0.2272727272727273,0,0,0
1488,4,34.0,0.2272727272727273,0,0,0
1489,4,34.0,0.2272727272727273,0,0,0
1490,4,34.0,0.2272727272727273,0,0,0
1491,4,34.0,0.2272727272727273,0,0,0
1492,4,34.0,0.2272727272727273,0,0,0
1493,4,34.0,0.2272727272727273,0,0,0
1494,4,34.0,0.2272727272727273,0,0,0
1495,4,34.0,0.2272727272727273,0,0,0
1496,4,34.0,0.2272727272727273,0,0,0
1497,4,34.0,0.2272727272727273,0,0,0
1498,4,34.0,0.2272727272727273,0,0,0
1499,4,34.0,0.2272727272727273,0,0,0
1500,4,34.0,0.2272727272727273,0,0,0
1501,4,34.0,0.2272727272727273,0,0,0
1502,4,34.0,0.2272727272727273,0,0,0
1503,4,34.0,0.2272727272727273,0,0,0
1504,4,34.0,0.2272727272727273,0,0,0
1505,4,34.0,0.2272727272727273,0,0,0
1506,4,34.0,0.2272727272727273,0,0,0
1507,4,34.0,0.2272727272727273,0,0,0
1508,4,34.0,0.2272727272727273,0,0,0
1509,4,34.0,0.2272727272727273,0,0,0
1510,4,34.0,0.2272727272727273,0,0,0
1511,4,34.0,0.2272727272727273,0,0,0
1512,4,34.0,0.2272727272727273,0,0,0
1513,4,34.0,0.2272727272727273,0,0,0
1514,4,34.0,0.2272727272727273,0,0,0
1515,4,34.0,0.2272727272727273,0,0,0
1516,4,34.0,0.2272727272727273,0,0,0
1517,4,34.0,0.2272727272727273,0,0,0
1518,4,34.0,0.2272727272727273,0,0,0
1519,4,34.0,0.2272727272727273,0,0,0
1520,4,34.0,0.2272727272727273,0,0,0
1521,4,34.0,0.2272727272727273,0,0,0
1522,4,34.0,0.2272727272727273,0,0,0
1523,4,34.0,0.2272727272727273,0,0,0
1524,4,34.0,0.2272727272727273,0,0,0
1525,4,34.0,0.2272727272727273,0,0,0
1526,4,34.0,0.2272727272727273,0,0,0
1527,4,34.0,0.2272727272727273,0,0,0
1528,4,34.0,0.2272727272727273,0,0,0
1529,4,34.0,0.2272727272727273,0,0,0
1530,4,34.0,0.2272727272727273,0,0,0
1531,4,34.0,0.2272727272727273,0,0,0
1532,4,34.0,0.2272727272727273,0,0,0
1533,4,34.0,0.2272727272727273,0,0,0
1534,4,34.0,0.2272727272727273,0,0,0
1535,4,34.0,0.2272727272727273,0,0,0
1536,4,34.0,0.2272727272727273,0,0,0
1537,4,34.0,0.2272727272727273,0,0,0
1538,4,34.0,0.2272727272727273,0,0,0
1539,4,34.0,0.2272727272727273,0,0,0
1540,4,34.0,0.2272727272727273,0,0,0
1541,4,34.0,0.2272727272727273,0,0,0
1542,4,34.0,0.2272727272727273,0,0,0
1543,4,34.0,0.2272727272727273,0,0,0
1544,4,34.0,0.2272727272727273,0,0,0
1545,4,34.0,0.2272727272727273,0,0,0
1546,4,34.0,0.2272727272727273,0,0,0
1547,4,34.0,0.2272727272727273,0,0,0
1548,4,34.0,0.2272727272727273,0,1,0
1549,4,33.75,0.23295454545454541,0,1,0
1550,4,33.5,0.23863636363636365,0,1,0
1551,4,33.25,0.24431818181818177,0,1,0
1552,4,33.0,0.25,0,1,0
1553,4,32.75,0.25568181818181823,0,1,0
1554,4,32.5,0.26136363636363635,0,1,0
1555,4,32.25,0.2670454545454546,0,1,0
1556,4,32.0,0.2727272727272727,0,1,0
1557,4,31.75,0.27840909090909094,0,1,0
1558,4,31.5,0.28409090909090906,0,1,0
1559,4,31.25,0.2897727272727273,0,1,0
1560,4,31.0,0.2954545454545454,0,1,0
1561,4,30.75,0.30113636363636365,0,1,0
1562,4,30.5,0.30681818181818177,0,1,0
1563,4,30.25,0.3125,0,1,0
1564,4,30.0,0.31818181818181823,0,1,0
1565,4,29.75,0.32386363636363635,0,1,0
1566,4,29.5,0.3295454545454546,0,1,0
1567,4,29.25,0.3352272727272727,0,1,0
1568,4,29.0,0.34090909090909094,0,1,0
1569,4,28.75,0.34659090909090906,0,1,0
1570,4,28.5,0.3522727272727273,0,1,0
1571,4,28.25,0.3579545454545454,0,1,0
1572,4,28.0,0.36363636363636365,0,1,0
1573,4,27.75,0.36931818181818177,0,1,0
1574,4,27.5,0.375,0,1,0
1575,4,27.25,0.38068181818181823,0,1,0
1576,4,27.0,0.38636363636363635,0,1,0
1577,4,26.75,0.3920454545454546,0,1,0
1578,4,26.5,0.3977272727272727,0,1,0
1579,4,26.25,0.40340909090909094,0,1,0
1580,4,26.0,0.40909090909090906,0,1,0
1581,4,25.75,0.4147727272727273,0,1,0
1582,4,25.5,0.4204545454545454,0,1,0
1583,4,25.25,0.42613636363636365,0,1,0
1584,4,25.0,0.43181818181818177,0,1,0
1585,4,24.75,0.4375,0,1,0
1586,4,24.5,0.44318181818181823,0,1,0
1587,4,24.25,0.44886363636363635,0,1,0
1588,4,24.25,0.44886363636363635,0,1,0
1589,4,24.25,0.44886363636363635,0,1,0
1590,4,24.25,0.44886363636363635,0,1,0
1591,5,19.4,0.5590909090909091,0,1,0
1592,5,19.6,0.5545454545454545,0,1,0
1593,5,19.8,0.55,0,1,0
1594,5,20.0,0.5454545454545454,0,1,0
1595,5,20.2,0.540909090909091,0,1,0
1596,5,20.4,0.5363636363636364,0,1,0
1597,5,20.6,0.5318181818181817,0,1,0
1598,5,20.8,0.5272727272727273,0,1,0
1599,5,21.0,0.5227272727272727,0,1,0
1600,5,21.2,0.5181818181818182,0,1,0
1601,5,21.4,0.5136363636363637,0,1,0
1602,5,21.6,0.509090909090909,0,1,0
1603,5,21.8,0.5045454545454545,0,1,0
1604,5,22.0,0.5,0,1,0
1605,5,22.2,0.4954545454545455,0,1,0
1606,5,22.4,0.49090909090909096,0,1,0
1607,5,22.6,0.48636363636363633,0,1,0
1608,5,22.8,0.4818181818181818,0,1,0
1609,5,23.0,0.4772727272727273,0,1,0
1610,5,23.2,0.4727272727272728,0,1,0
1611,5,23.4,0.46818181818181825,0,1,0
1612,5,23.6,0.4636363636363636,0,1,0
1613,5,23.8,0.4590909090909091,0,1,0
1614,5,24.0,0.4545454545454546,0,1,0
1615,5,24.2,0.45000000000000007,0,1,0
1616,5,24.4,0.44545454545454544,0,1,0
1617,5,24.6,0.4409090909090909,0,1,0
1618,5,24.8,0.4363636363636364,0,1,0
1619,5,25.0,0.43181818181818177,0,1,0
1620,5,25.0,0.43181818181818177,0,1,0
1621,5,25.0,0.43181818181818177,0,1,0
1622,5,25.0,0.43181818181818177,0,1,0
1623,5,25.0,0.43181818181818177,0,1,0
1624,5,25.0,0.43181818181818177,0,1,0
1625,5,25.0,0.43181818181818177,0,1,0
1626,5,25.0,0.43181818181818177,0,1,0
1627,5,25.0,0.43181818181818177,0,1,0
1628,5,25.0,0.43181818181818177,0,1,0
1629,5,25.0,0.43181818181818177,0,1,0
1630,5,25.0,0.43181818181818177,0,1,0
1631,5,25.0,0.43181818181818177,0,1,0
1632,5,25.0,0.43181818181818177,0,1,0
1633,5,25.0,0.43181818181818177,0,1,0
1634,5,25.0,0.43181818181818177,0,1,0
1635,5,25.0,0.43181818181818177,0,1,0
1636,5,25.0,0.43181818181818177,0,1,0
1637,5,25.0,0.43181818181818177,0,1,0
1638,5,25.0,0.43181818181818177,0,1,0
1639,5,25.0,0.43181818181818177,0,1,0
1640,5,25.0,0.43181818181818177,0,1,0
1641,5,25.0,0.43181818181818177,0,1,0
1642,5,25.0,0.43181818181818177,0,1,0
1643,5,25.0,0.43181818181818177,0,1,0
1644,5,25.0,0.43181818181818177,0,1,0
1645,5,25.0,0.43181818181818177,0,1,0
1646,5,25.0,0.43181818181818177,0,2,0
1647,5,24.8,0.4363636363636364,0,1,0
1648,5,25.0,0.43181818181818177,0,1,0
1649,5,25.0,0.43181818181818177,0,1,0
1650,5,25.0,0.43181818181818177,0,1,0
1651,5,25.0,0.43181818181818177,0,1,0
1652,5,25.0,0.43181818181818177,0,1,0
1653,5,25.0,0.43181818181818177,0,1,0
1654,5,25.0,0.43181818181818177,0,1,0
1655,5,25.0,0.43181818181818177,0,1,0
1656,5,25.0,0.43181818181818177,0,1,0
1657,5,25.0,0.43181818181818177,0,1,0
1658,5,25.0,0.43181818181818177,0,1,0
1659,5,25.0,0.43181818181818177,0,1,0
1660,5,25.0,0.43181818181818177,0,1,0
1661,5,25.0,0.43181818181818177,0,1,0
1662,5,25.0,0.43181818181818177,0,1,0
1663,5,25.0,0.43181818181818177,0,1,0
1664,5,25.0,0.43181818181818177,0,1,0
1665,5,25.0,0.43181818181818177,0,1,0
1666,5,25.0,0.43181818181818177,0,1,0
1667,5,25.0,0.43181818181818177,0,1,0
1668,5,25.0,0.43181818181818177,0,1,0
1669,5,25.0,0.43181818181818177,0,1,0
1670,5,25.0,0.43181818181818177,0,1,0
1671,5,25.0,0.43181818181818177,0,1,0
1672,5,25.0,0.43181818181818177,0,1,0
1673,5,25.0,0.43181818181818177,0,1,0
1674,5,25.0,0.43181818181818177,0,1,0
1675,5,25.0,0.43181818181818177,0,1,0
1676,5,25.0,0.43181818181818177,0,1,0
1677,5,25.0,0.43181818181818177,0,1,0
1678,5,25.0,0.43181818181818177,0,1,0
1679,5,25.0,0.43181818181818177,0,1,0
1680,5,25.0,0.43181818181818177,0,1,0
1681,5,25.0,0.43181818181818177,0,1,0
1682,5,25.0,0.43181818181818177,0,1,0
1683,5,25.0,0.43181818181818177,0,1,0
1684,5,25.0,0.43181818181818177,0,1,0
1685,5,25.0,0.43181818181818177,0,1,0
1686,5,25.0,0.43181818181818177,0,1,0
1687,5,25.0,0.43181818181818177,0,1,0
1688,5,25.0,0.43181818181818177,0,1,0
1689,5,25.0,0.43181818181818177,0,1,0
1690,5,25.0,0.43181818181818177,0,1,0
1691,5,25.0,0.43181818181818177,0,1,0
1692,5,25.0,0.43181818181818177,0,1,0
1693,5,25.0,0.43181818181818177,0,1,0
1694,5,25.0,0.43181818181818177,0,1,0
