step,active_trains,avg_speed,congestion_index,overtake_events,junction_conflicts,dynamic_switches,avg_predicted_delay,throughput
1681,5,25.0,0.43181818181818177,0,1,0,15.75399990081787,0
1682,5,25.0,0.43181818181818177,0,1,0,15.777999687194825,0
1683,5,25.0,0.43181818181818177,0,1,0,15.827999877929688,0
1684,5,25.0,0.43181818181818177,0,1,0,15.973999977111816,0
1685,5,25.0,0.43181818181818177,0,1,0,16.163999938964842,0
1686,5,25.0,0.43181818181818177,0,1,0,16.24199981689453,0
1687,5,25.0,0.43181818181818177,0,1,0,16.535999870300294,0
1688,5,25.0,0.43181818181818177,0,1,0,16.5939998626709,0
1689,5,25.0,0.43181818181818177,0,1,0,16.667999839782716,0
1690,5,25.0,0.43181818181818177,0,1,0,16.921999740600587,0
1691,5,25.0,0.43181818181818177,0,1,0,17.10999984741211,0
1692,5,25.0,0.43181818181818177,0,1,0,17.138000106811525,0
1693,5,25.0,0.43181818181818177,0,1,0,17.09799995422363,0
1694,5,25.0,0.43181818181818177,0,1,0,17.19799976348877,0
1695,5,25.0,0.43181818181818177,0,1,0,17.317999649047852,0
1696,5,25.0,0.43181818181818177,0,1,0,17.29199962615967,0
1697,5,25.0,0.43181818181818177,0,1,0,17.3,0
1698,5,25.0,0.43181818181818177,0,1,0,17.697999954223633,0
1699,5,25.0,0.43181818181818177,0,1,0,18.113999557495116,0
1700,5,25.0,0.43181818181818177,0,1,0,18.313999938964844,0
1701,5,25.0,0.43181818181818177,0,1,0,18.411999893188476,0
1702,5,25.0,0.43181818181818177,0,1,0,18.61599998474121,0
1703,5,25.0,0.43181818181818177,0,1,0,18.61599998474121,0
1704,5,25.0,0.43181818181818177,0,1,0,18.686000061035156,0
1705,5,25.0,0.43181818181818177,0,1,0,18.604000091552734,0
1706,5,25.0,0.43181818181818177,0,1,0,18.777999877929688,0
1707,5,25.0,0.43181818181818177,0,1,0,18.90599956512451,0
1708,5,25.0,0.43181818181818177,0,1,0,19.059999847412108,0
1709,5,25.0,0.43181818181818177,0,1,0,18.899999809265136,0
1710,5,25.0,0.43181818181818177,0,1,0,18.827999687194826,0
1711,5,25.0,0.43181818181818177,0,1,0,17.01999988555908,0
1712,5,25.0,0.43181818181818177,0,1,0,17.095999908447265,0
1713,5,25.0,0.43181818181818177,0,1,0,17.339999771118165,0
1714,5,25.0,0.43181818181818177,0,1,0,17.345999908447265,0
1715,5,25.0,0.43181818181818177,0,1,0,17.30800018310547,0
1716,5,25.0,0.43181818181818177,0,1,0,17.41800003051758,0
1717,5,25.0,0.43181818181818177,0,1,0,17.705999755859374,0
1718,4,22.25,0.49431818181818177,0,1,0,17.244999885559082,0
1719,4,22.25,0.49431818181818177,0,1,0,17.259999752044678,0
1720,4,22.25,0.49431818181818177,0,1,0,17.335000038146973,0
1721,4,22.25,0.49431818181818177,0,1,0,17.464999675750732,0
1722,4,22.25,0.49431818181818177,0,1,0,17.59249973297119,0
1723,4,22.25,0.49431818181818177,0,1,0,17.65749979019165,0
1724,4,22.25,0.49431818181818177,0,1,0,17.63249969482422,0
1725,4,22.25,0.49431818181818177,0,1,0,17.65499973297119,0
1726,4,22.25,0.49431818181818177,0,1,0,17.712499618530273,0
1727,4,22.25,0.49431818181818177,0,1,0,17.74749994277954,0
1728,4,22.25,0.49431818181818177,0,1,0,17.707499980926514,0
1729,4,22.25,0.49431818181818177,0,1,0,17.704999923706055,0
1730,4,22.25,0.49431818181818177,0,1,0,17.704999923706055,0
1731,4,22.25,0.49431818181818177,0,1,0,18.244999885559082,0
1732,4,22.25,0.49431818181818177,0,1,0,18.232500076293945,0
1733,4,22.25,0.49431818181818177,0,1,0,18.34249973297119,0
1734,4,22.25,0.49431818181818177,0,1,0,18.457499980926514,0
1735,4,22.25,0.49431818181818177,0,1,0,18.464999675750732,0
1736,4,22.25,0.49431818181818177,0,1,0,18.53499984741211,0
1737,4,22.25,0.49431818181818177,0,1,0,18.542500019073486,0
1738,4,22.25,0.49431818181818177,0,1,0,18.574999809265137,0
1739,4,22.25,0.49431818181818177,0,1,0,18.53749990463257,0
1740,4,22.25,0.49431818181818177,0,1,0,18.605000019073486,0
1741,4,22.25,0.49431818181818177,0,1,0,18.772500038146973,0
1742,4,22.25,0.49431818181818177,0,1,0,18.699999809265137,0
1743,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1744,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1745,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1746,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1747,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1748,4,22.25,0.49431818181818177,0,1,0,16.294999837875366,0
1749,4,22.25,0.49431818181818177,0,1,0,16.46499991416931,0
1750,4,22.25,0.49431818181818177,0,1,0,16.492499828338623,0
1751,4,22.25,0.49431818181818177,0,1,0,16.617499828338623,0
1752,4,22.25,0.49431818181818177,0,1,0,16.637499809265137,0
1753,4,22.25,0.49431818181818177,0,1,0,16.682499885559082,0
1754,4,22.25,0.49431818181818177,0,1,0,16.80999994277954,0
1755,4,22.25,0.49431818181818177,0,1,0,16.902499675750732,0
1756,4,22.25,0.49431818181818177,0,1,0,16.864999771118164,0
1757,4,22.25,0.49431818181818177,0,1,0,16.954999923706055,0
1758,4,22.25,0.49431818181818177,0,1,0,17.210000038146973,0
1759,4,22.25,0.49431818181818177,0,1,0,17.244999885559082,0
1760,4,22.25,0.49431818181818177,0,1,0,17.27999973297119,0
1761,4,22.25,0.49431818181818177,0,1,0,17.302499771118164,0
1762,4,22.25,0.49431818181818177,0,1,0,17.34999990463257,0
1763,4,22.25,0.49431818181818177,0,1,0,17.59249973297119,0
1764,4,22.25,0.49431818181818177,0,1,0,17.65749979019165,0
1765,4,22.25,0.49431818181818177,0,1,0,17.670000076293945,0
1766,4,22.25,0.49431818181818177,0,1,0,17.66249990463257,0
1767,4,22.25,0.49431818181818177,0,1,0,17.712499618530273,0
1768,4,22.25,0.49431818181818177,0,1,0,17.772500038146973,0
1769,4,22.25,0.49431818181818177,0,1,0,17.712499618530273,0
1770,4,22.25,0.49431818181818177,0,1,0,17.72499990463257,0
1771,4,22.25,0.49431818181818177,0,1,0,17.6875,0
1772,4,22.25,0.49431818181818177,0,1,0,18.212499618530273,0
1773,4,22.25,0.49431818181818177,0,1,0,18.24749994277954,0
1774,4,22.25,0.49431818181818177,0,1,0,18.34999990463257,0
1775,4,22.25,0.49431818181818177,0,1,0,18.480000019073486,0
1776,4,22.25,0.49431818181818177,0,1,0,18.457499980926514,0
1777,4,22.25,0.49431818181818177,0,1,0,18.53499984741211,0
1778,4,22.25,0.49431818181818177,0,1,0,18.545000076293945,0
1779,4,22.25,0.49431818181818177,0,1,0,18.545000076293945,0
1780,4,22.25,0.49431818181818177,0,1,0,18.634999752044678,0
1781,4,22.25,0.49431818181818177,0,1,0,18.517499923706055,0
1782,4,22.25,0.49431818181818177,0,1,0,18.78499984741211,0
1783,4,22.25,0.49431818181818177,0,1,0,18.699999809265137,0
1784,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1785,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1786,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1787,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1788,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1789,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1790,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1791,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1792,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1793,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1794,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1795,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1796,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1797,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1798,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1799,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1800,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1801,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1802,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1803,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1804,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1805,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1806,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1807,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1808,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1809,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1810,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1811,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1812,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1813,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1814,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1815,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1816,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1817,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1818,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1819,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1820,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1821,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1822,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1823,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1824,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
1825,4,22.25,0.49431818181818177,0,1,0,16.43749976158142,0
1826,4,22.25,0.49431818181818177,0,1,0,16.447499752044678,0
1827,4,22.25,0.49431818181818177,0,1,0,16.59499979019165,0
1828,4,22.25,0.49431818181818177,0,1,0,16.607499837875366,0
1829,4,22.25,0.49431818181818177,0,1,0,16.644999742507935,0
1830,4,22.25,0.49431818181818177,0,1,0,16.744999885559082,0
1831,4,22.25,0.49431818181818177,0,1,0,16.864999771118164,0
1832,4,22.25,0.49431818181818177,0,1,0,16.859999656677246,0
1833,4,22.25,0.49431818181818177,0,1,0,16.862499713897705,0
1834,4,22.25,0.49431818181818177,0,1,0,17.15499973297119,0
1835,4,22.25,0.49431818181818177,0,1,0,17.214999675750732,0
1836,4,22.25,0.49431818181818177,0,1,0,17.259999752044678,0
1837,4,22.25,0.49431818181818177,0,1,0,17.277499675750732,0
1838,4,22.25,0.49431818181818177,0,1,0,17.357500076293945,0
1839,4,22.25,0.49431818181818177,0,1,0,17.549999713897705,0
1840,4,22.25,0.49431818181818177,0,1,0,17.589999675750732,0
1841,4,22.25,0.49431818181818177,0,1,0,17.707499980926514,0
1842,4,22.25,0.49431818181818177,0,1,0,17.642499923706055,0
1843,4,22.25,0.49431818181818177,0,1,0,17.697499752044678,0
1844,4,22.25,0.49431818181818177,0,1,0,17.797499895095825,0
1845,4,22.25,0.49431818181818177,0,1,0,18.044999599456787,0
1846,4,22.25,0.49431818181818177,0,1,0,18.134999990463257,0
1847,4,22.25,0.49431818181818177,0,1,0,18.105000019073486,0
1848,4,22.25,0.49431818181818177,0,1,0,18.41249990463257,0
1849,4,22.25,0.49431818181818177,0,1,0,18.794999837875366,0
1850,4,22.25,0.49431818181818177,0,1,0,18.927499532699585,0
1851,4,22.25,0.49431818181818177,0,1,0,19.02999997138977,0
1852,4,22.25,0.49431818181818177,0,1,0,19.022499799728394,0
1853,4,22.25,0.49431818181818177,0,1,0,19.352500200271606,0
1854,4,22.25,0.49431818181818177,0,1,0,19.537500143051147,0
1855,4,22.25,0.49431818181818177,0,1,0,19.575000047683716,0
1856,4,22.25,0.49431818181818177,0,1,0,19.66499972343445,0
1857,4,22.25,0.49431818181818177,0,1,0,19.6974995136261,0
1858,4,22.25,0.49431818181818177,0,1,0,20.047499895095825,0
1859,4,22.25,0.49431818181818177,0,1,0,20.12749981880188,0
1860,4,22.25,0.49431818181818177,0,1,0,20.194999933242798,0
1861,4,22.25,0.49431818181818177,0,1,0,17.63249969482422,0
1862,4,22.25,0.49431818181818177,0,1,0,17.959999561309814,0
1863,4,22.25,0.49431818181818177,0,1,0,18.28999948501587,0
1864,4,22.25,0.49431818181818177,0,1,0,18.584999561309814,0
1865,4,22.25,0.49431818181818177,0,1,0,18.519999980926514,0
1866,4,22.25,0.49431818181818177,0,1,0,18.554999828338623,0
1867,4,22.25,0.49431818181818177,0,1,0,18.889999866485596,0
1868,4,22.25,0.49431818181818177,0,1,0,19.63249969482422,0
1869,4,22.25,0.49431818181818177,0,1,0,19.552499771118164,0
1870,4,22.25,0.49431818181818177,0,1,0,19.489999771118164,0
1871,4,22.25,0.49431818181818177,0,1,0,20.167500019073486,0
1872,4,22.25,0.49431818181818177,0,1,0,20.449999809265137,0
1873,4,22.25,0.49431818181818177,0,1,0,20.609999656677246,0
1874,4,22.25,0.49431818181818177,0,1,0,20.62750005722046,0
1875,4,22.25,0.49431818181818177,0,1,0,20.872499465942383,0
1876,4,22.25,0.49431818181818177,0,1,0,21.212499618530273,0
1877,4,22.25,0.49431818181818177,0,1,0,21.407499313354492,0
1878,4,22.25,0.49431818181818177,0,1,0,21.65749979019165,0
1879,4,22.25,0.49431818181818177,0,1,0,21.62999963760376,0
1880,4,22.25,0.49431818181818177,0,1,0,21.71749973297119,0
1881,4,22.25,0.49431818181818177,0,1,0,21.57499933242798,0
1882,4,22.25,0.49431818181818177,0,1,0,21.6274995803833,0
1883,4,22.25,0.49431818181818177,0,1,0,21.640000343322754,0
1884,4,22.25,0.49431818181818177,0,1,0,21.75,0
1885,4,22.25,0.49431818181818177,0,1,0,21.865000247955322,0
1886,4,22.25,0.49431818181818177,0,1,0,22.91249990463257,0
1887,4,22.25,0.49431818181818177,0,1,0,22.764999389648438,0
1888,4,22.25,0.49431818181818177,0,1,0,22.987499713897705,0
1889,4,22.25,0.49431818181818177,0,1,0,23.262500286102295,0
1890,4,22.25,0.49431818181818177,0,1,0,23.207499504089355,0
1891,4,22.25,0.49431818181818177,0,1,0,21.499999523162842,0
1892,4,22.25,0.49431818181818177,0,1,0,21.52500009536743,0
1893,4,22.25,0.49431818181818177,0,1,0,21.670000076293945,0
1894,4,22.25,0.49431818181818177,0,1,0,21.857500076293945,0
1895,4,22.25,0.49431818181818177,0,1,0,22.19499969482422,0
1896,4,22.25,0.49431818181818177,0,1,0,22.37999963760376,0
1897,4,22.25,0.49431818181818177,0,1,0,19.737499475479126,0
1898,4,22.25,0.49431818181818177,0,1,0,19.889999628067017,0
1899,4,22.25,0.49431818181818177,0,1,0,19.15749955177307,0
1900,4,22.25,0.49431818181818177,0,1,0,19.089999437332153,0
1901,4,22.25,0.49431818181818177,0,1,0,19.182499647140503,0
1902,4,22.25,0.49431818181818177,0,1,0,19.12999987602234,0
1903,4,22.25,0.49431818181818177,0,1,0,19.6974995136261,0
1904,4,22.25,0.49431818181818177,0,1,0,19.80750012397766,0
1905,4,22.25,0.49431818181818177,0,1,0,19.897499799728394,0
1906,4,22.25,0.49431818181818177,0,1,0,19.992500066757202,0
1907,4,22.25,0.49431818181818177,0,1,0,19.955000162124634,0
1908,4,22.25,0.49431818181818177,0,1,0,20.31499981880188,0
1909,4,22.25,0.49431818181818177,0,1,0,20.580000162124634,0
1910,4,22.25,0.49431818181818177,0,1,0,20.565000295639038,0
1911,4,22.25,0.49431818181818177,0,1,0,20.872499704360962,0
1912,4,22.25,0.49431818181818177,0,1,0,20.869999647140503,0
1913,4,22.25,0.49431818181818177,0,1,0,21.09249997138977,0
1914,4,22.25,0.49431818181818177,0,1,0,21.012500047683716,0
1915,4,22.25,0.49431818181818177,0,1,0,21.08999991416931,0
1916,4,22.25,0.49431818181818177,0,1,0,20.1349995136261,0
1917,4,22.25,0.49431818181818177,0,1,0,20.00499987602234,0
1918,4,22.25,0.49431818181818177,0,1,0,20.78999972343445,0
1919,4,22.25,0.49431818181818177,0,1,0,20.74750018119812,0
1920,4,22.25,0.49431818181818177,0,1,0,20.922499895095825,0
1921,4,22.25,0.49431818181818177,0,1,0,20.96749997138977,0
1922,4,22.25,0.49431818181818177,0,1,0,18.46749973297119,0
1923,4,22.25,0.49431818181818177,0,1,0,18.53499984741211,0
1924,4,22.25,0.49431818181818177,0,1,0,18.545000076293945,0
1925,4,22.25,0.49431818181818177,0,1,0,18.572499752044678,0
1926,4,22.25,0.49431818181818177,0,1,0,18.625,0
1927,4,22.25,0.49431818181818177,0,1,0,18.634999752044678,0
1928,4,22.25,0.49431818181818177,0,1,0,18.78499984741211,0
1929,4,22.25,0.49431818181818177,0,1,0,18.679999828338623,0
1930,4,22.25,0.49431818181818177,0,1,0,16.259999752044678,0
1931,4,22.25,0.49431818181818177,0,1,0,16.46499991416931,0
1932,4,22.25,0.49431818181818177,0,1,0,16.492499828338623,0
1933,4,22.25,0.49431818181818177,0,1,0,16.617499828338623,0
1934,4,22.25,0.49431818181818177,0,1,0,16.637499809265137,0
1935,4,22.25,0.49431818181818177,0,1,0,16.704999923706055,0
1936,4,22.25,0.49431818181818177,0,1,0,16.884999752044678,0
1937,4,22.25,0.49431818181818177,0,1,0,16.902499675750732,0
1938,4,22.25,0.49431818181818177,0,1,0,16.864999771118164,0
1939,4,22.25,0.49431818181818177,0,1,0,17.042500019073486,0
1940,4,22.25,0.49431818181818177,0,1,0,17.210000038146973,0
1941,4,22.25,0.49431818181818177,0,1,0,17.244999885559082,0
1942,4,22.25,0.49431818181818177,0,1,0,17.27999973297119,0
1943,4,22.25,0.49431818181818177,0,1,0,17.28749990463257,0
1944,4,22.25,0.49431818181818177,0,1,0,17.34999990463257,0
1945,4,22.25,0.49431818181818177,0,1,0,17.59249973297119,0
1946,4,22.25,0.49431818181818177,0,1,0,17.65749979019165,0
1947,4,22.25,0.49431818181818177,0,1,0,17.66249990463257,0
1948,4,22.25,0.49431818181818177,0,1,0,17.66249990463257,0
1949,4,22.25,0.49431818181818177,0,1,0,17.712499618530273,0
1950,4,22.25,0.49431818181818177,0,1,0,17.777499675750732,0
1951,4,22.25,0.49431818181818177,0,1,0,17.712499618530273,0
1952,4,22.25,0.49431818181818177,0,1,0,17.712499618530273,0
1953,4,22.25,0.49431818181818177,0,1,0,17.699999809265137,0
1954,4,22.25,0.49431818181818177,0,1,0,18.212499618530273,0
1955,4,22.25,0.49431818181818177,0,1,0,18.232500076293945,0
1956,4,22.25,0.49431818181818177,0,1,0,18.34999990463257,0
1957,4,22.25,0.49431818181818177,0,1,0,18.480000019073486,0
1958,4,22.25,0.49431818181818177,0,1,0,18.46749973297119,0
1959,4,22.25,0.49431818181818177,0,1,0,18.53499984741211,0
1960,4,22.25,0.49431818181818177,0,1,0,18.545000076293945,0
1961,4,22.25,0.49431818181818177,0,1,0,18.572499752044678,0
1962,4,22.25,0.49431818181818177,0,1,0,18.625,0
1963,4,22.25,0.49431818181818177,0,1,0,18.634999752044678,0
1964,4,22.25,0.49431818181818177,0,1,0,18.78499984741211,0
1965,4,22.25,0.49431818181818177,0,1,0,18.679999828338623,0
1966,4,22.25,0.49431818181818177,0,1,0,18.78499984741211,0
1967,4,22.25,0.49431818181818177,0,1,0,18.679999828338623,0
1968,4,22.25,0.49431818181818177,0,1,0,18.74749994277954,0
1969,4,22.25,0.49431818181818177,0,1,0,18.577499866485596,0
1970,4,22.25,0.49431818181818177,0,1,0,18.53749990463257,0
1971,4,22.25,0.49431818181818177,0,1,0,18.605000019073486,0
1972,4,22.25,0.49431818181818177,0,1,0,18.772500038146973,0
1973,4,22.25,0.49431818181818177,0,1,0,18.809999704360962,0
1974,4,22.25,0.49431818181818177,0,1,0,18.987499713897705,0
1975,4,22.25,0.49431818181818177,0,1,0,17.269999742507935,0
1976,4,22.25,0.49431818181818177,0,1,0,17.34999990463257,0
1977,4,22.25,0.49431818181818177,0,1,0,17.62750005722046,0
1978,4,22.25,0.49431818181818177,0,1,0,17.792499780654907,0
1979,4,22.25,0.49431818181818177,0,1,0,17.952499628067017,0
1980,4,22.25,0.49431818181818177,0,1,0,17.959999799728394,0
1981,4,22.25,0.49431818181818177,0,1,0,17.899999856948853,0
1982,4,22.25,0.49431818181818177,0,1,0,18.44249987602234,0
1983,4,22.25,0.49431818181818177,0,1,0,18.649999856948853,0
1984,4,22.25,0.49431818181818177,0,1,0,18.702500104904175,0
1985,4,22.25,0.49431818181818177,0,1,0,18.68999981880188,0
1986,4,22.25,0.49431818181818177,0,1,0,18.859999418258667,0
1987,4,22.25,0.49431818181818177,0,1,0,19.040000200271606,0
1988,4,22.25,0.49431818181818177,0,1,0,19.092499494552612,0
1989,4,22.25,0.49431818181818177,0,1,0,19.172499895095825,0
1990,4,22.25,0.49431818181818177,0,1,0,19.107499837875366,0
1991,4,22.25,0.49431818181818177,0,1,0,19.434999704360962,0
1992,4,22.25,0.49431818181818177,0,1,0,19.747499704360962,0
1993,4,22.25,0.49431818181818177,0,1,0,19.77749991416931,0
1994,4,22.25,0.49431818181818177,0,1,0,19.96749997138977,0
1995,4,22.25,0.49431818181818177,0,1,0,19.950000047683716,0
1996,4,22.25,0.49431818181818177,0,1,0,20.117500066757202,0
1997,4,22.25,0.49431818181818177,0,1,0,20.62000012397766,0
1998,4,22.25,0.49431818181818177,0,1,0,20.569999933242798,0
1999,4,22.25,0.49431818181818177,0,1,0,20.764999628067017,0
2000,4,22.25,0.49431818181818177,0,1,0,20.762500047683716,0
2001,4,22.25,0.49431818181818177,0,1,0,21.03749966621399,0
2002,4,22.25,0.49431818181818177,0,1,0,21.1274995803833,0
2003,4,22.25,0.49431818181818177,0,1,0,21.37999987602234,0
2004,4,22.25,0.49431818181818177,0,1,0,18.982499837875366,0
2005,4,22.25,0.49431818181818177,0,1,0,18.932499885559082,0
2006,4,22.25,0.49431818181818177,0,1,0,19.06749963760376,0
2007,4,22.25,0.49431818181818177,0,1,0,19.309999704360962,0
2008,4,22.25,0.49431818181818177,0,1,0,19.397499799728394,0
2009,4,22.25,0.49431818181818177,0,1,0,19.40499997138977,0
2010,4,22.25,0.49431818181818177,0,1,0,16.8125,0
2011,4,22.25,0.49431818181818177,0,1,0,17.0625,0
2012,4,22.25,0.49431818181818177,0,1,0,17.204999923706055,0
2013,4,22.25,0.49431818181818177,0,1,0,17.244999885559082,0
2014,4,22.25,0.49431818181818177,0,1,0,17.259999752044678,0
2015,4,22.25,0.49431818181818177,0,1,0,17.359999656677246,0
2016,4,22.25,0.49431818181818177,0,1,0,17.480000019073486,0
2017,4,22.25,0.49431818181818177,0,1,0,17.59249973297119,0
2018,4,22.25,0.49431818181818177,0,1,0,17.65999984741211,0
2019,4,22.25,0.49431818181818177,0,1,0,17.63249969482422,0
2020,4,22.25,0.49431818181818177,0,1,0,17.65499973297119,0
2021,4,22.25,0.49431818181818177,0,1,0,17.712499618530273,0
2022,4,22.25,0.49431818181818177,0,1,0,17.74749994277954,0
2023,4,22.25,0.49431818181818177,0,1,0,17.707499980926514,0
2024,4,22.25,0.49431818181818177,0,1,0,17.704999923706055,0
2025,4,22.25,0.49431818181818177,0,1,0,17.704999923706055,0
2026,4,22.25,0.49431818181818177,0,1,0,18.244999885559082,0
2027,4,22.25,0.49431818181818177,0,1,0,18.237499713897705,0
2028,4,22.25,0.49431818181818177,0,1,0,18.34249973297119,0
2029,4,22.25,0.49431818181818177,0,1,0,18.457499980926514,0
2030,4,22.25,0.49431818181818177,0,1,0,18.464999675750732,0
2031,4,22.25,0.49431818181818177,0,1,0,18.53499984741211,0
2032,4,22.25,0.49431818181818177,0,1,0,18.542500019073486,0
2033,4,22.25,0.49431818181818177,0,1,0,18.577499866485596,0
2034,4,22.25,0.49431818181818177,0,1,0,18.53749990463257,0
2035,4,22.25,0.49431818181818177,0,1,0,18.605000019073486,0
2036,4,22.25,0.49431818181818177,0,1,0,18.772500038146973,0
2037,4,22.25,0.49431818181818177,0,1,0,18.699999809265137,0
2038,4,22.25,0.49431818181818177,0,1,0,18.5625,0
2039,4,22.25,0.49431818181818177,0,1,0,18.619999885559082,0
2040,4,22.25,0.49431818181818177,0,1,0,18.78499984741211,0
2041,4,22.25,0.49431818181818177,0,1,0,18.699999809265137,0
2042,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
2043,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
2044,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
2045,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
2046,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
2047,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
2048,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
2049,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
2050,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
2051,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
2052,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
2053,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
2054,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
2055,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
2056,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
2057,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
2058,4,22.25,0.49431818181818177,0,1,0,16.212499856948853,0
2059,4,22.25,0.49431818181818177,0,1,0,16.43749976158142,0
2060,4,22.25,0.49431818181818177,0,1,0,16.484999895095825,0
2061,4,22.25,0.49431818181818177,0,1,0,16.59499979019165,0
2062,4,22.25,0.49431818181818177,0,1,0,16.62499976158142,0
2063,4,22.25,0.49431818181818177,0,1,0,16.644999742507935,0
2064,4,22.25,0.49431818181818177,0,1,0,16.80999994277954,0
2065,4,22.25,0.49431818181818177,0,1,0,16.864999771118164,0
2066,4,22.25,0.49431818181818177,0,1,0,16.864999771118164,0
2067,4,22.25,0.49431818181818177,0,1,0,16.862499713897705,0
2068,4,22.25,0.49431818181818177,0,1,0,17.210000038146973,0
2069,4,22.25,0.49431818181818177,0,1,0,17.214999675750732,0
2070,4,22.25,0.49431818181818177,0,1,0,17.27999973297119,0
2071,4,22.25,0.49431818181818177,0,1,0,17.299999713897705,0
2072,4,22.25,0.49431818181818177,0,1,0,17.357500076293945,0
2073,4,22.25,0.49431818181818177,0,1,0,17.5625,0
2074,4,22.25,0.49431818181818177,0,1,0,17.589999675750732,0
2075,4,22.25,0.49431818181818177,0,1,0,17.707499980926514,0
2076,4,22.25,0.49431818181818177,0,1,0,17.642499923706055,0
2077,4,22.25,0.49431818181818177,0,1,0,17.697499752044678,0
2078,4,22.25,0.49431818181818177,0,1,0,17.6875,0
2079,4,22.25,0.49431818181818177,0,1,0,17.77999973297119,0
2080,4,22.25,0.49431818181818177,0,1,0,17.727499961853027,0
2081,4,22.25,0.49431818181818177,0,1,0,17.710000038146973,0
2082,4,22.25,0.49431818181818177,0,1,0,17.994999885559082,0
2083,4,22.25,0.49431818181818177,0,1,0,18.24749994277954,0
2084,4,22.25,0.49431818181818177,0,1,0,18.25499963760376,0
2085,4,22.25,0.49431818181818177,0,1,0,18.369999885559082,0
2086,4,22.25,0.49431818181818177,0,1,0,18.447499752044678,0
2087,4,22.25,0.49431818181818177,0,1,0,18.519999980926514,0
2088,4,22.25,0.49431818181818177,0,1,0,18.545000076293945,0
2089,4,22.25,0.49431818181818177,0,1,0,18.542500019073486,0
2090,4,22.25,0.49431818181818177,0,1,0,18.617499828338623,0
2091,4,22.25,0.49431818181818177,0,1,0,18.549999713897705,0
